구,법정동,단지명,면적,매매가,2개월전,2개월평균,최근거래,최근일자,괴리율,추세,전세평균,전세범위,매매건수,전세건수,준공,연식,여의도,청계산,독립문,통근가중,KB전세가율,할인율,갭,갭대출,갭필요현금,실거주대출,실거주필요현금,주상복합,총점_갭,총점_실거주,총점_전월세,S1,S2,S3,S4,S5,S6,S7,S8
관악구,신림동,LIG대학마을(건영아파트3차),59㎡,5.47,5.4,5.47,5.85,03.06,8.3,0.4,3.39,2.5~4.0,5,4,1996,30,31,58,52,47.2,57.2,28.9,2.08,0.44,1.7,3.83,1.7,False,50.0,46.5,49.0,4,4,6,3,4,5,10,8
관악구,봉천동,벽산블루밍,84㎡,10.49,,10.49,11.7,02.25,,4.6,5.92,5.2~6.3,6,6,2005,21,33,29,49,30.6,57.2,-7.1,4.57,0.08,4.84,6.0,4.84,False,71.0,64.5,64.0,8,8,6,7,4,5,4,8
관악구,신림동,주공1,59㎡,4.25,3.9,4.25,4.27,03.05,9.5,10.8,,,4,0,1995,31,31,58,52,47.2,57.2,44.8,,,,2.97,1.32,False,68.0,61.5,55.0,10,4,6,3,4,5,10,8
관악구,봉천동,벽산블루밍,59㎡,9.55,9.27,9.55,10.38,03.14,12.0,3.9,4.7,4.1~5.5,19,18,2005,21,33,29,49,30.6,57.2,-24.1,4.85,1.3,3.87,6.0,3.87,False,66.0,61.5,65.0,6,6,10,7,4,5,4,8
관악구,봉천동,관악드림(삼성),84㎡,11.79,10.5,11.79,12.3,03.02,17.1,6.8,5.66,5.2~6.2,9,9,2003,23,33,29,49,30.6,57.2,-20.4,6.13,0.34,6.18,6.0,6.18,False,73.0,66.5,66.0,8,8,8,7,4,5,4,8
관악구,신림동,신림2차푸르지오,84㎡,7.49,6.8,7.49,7.53,03.07,10.7,4.7,4.97,4.7~5.2,5,3,2007,19,31,58,52,47.2,57.2,23.5,2.52,0.27,2.41,5.24,2.41,False,62.5,57.5,54.0,8,4,6,3,4,6,10,8
관악구,신림동,삼성산주공(주공3단지),59㎡,5.19,,5.19,4.95,02.23,,-4.2,,,6,0,2000,26,31,58,52,47.2,57.2,32.6,,,,3.63,1.61,False,44.0,41.5,47.0,2,4,6,3,4,5,10,8
관악구,봉천동,서희스타힐스,84㎡,8.2,7.8,8.2,8.2,02.28,5.1,5.1,,6.2~6.2,2,1,2015,11,33,29,49,30.6,57.2,16.3,,,,5.74,2.68,False,69.0,67.5,65.0,8,6,3,7,4,7,10,8
관악구,봉천동,현대(관악),84㎡,10.6,,10.6,10.5,02.11,,-1.9,4.65,4.3~5.0,2,2,1992,34,33,29,49,30.6,57.2,-8.2,5.95,1.35,4.95,6.0,4.95,False,50.0,46.5,55.0,2,8,3,7,4,5,4,8
관악구,봉천동,봉천우성,59㎡,9.04,8.5,9.04,9.7,03.04,14.1,11.0,4.22,3.9~4.5,10,10,2000,26,33,29,49,30.6,57.2,-17.5,4.82,1.78,3.34,6.0,3.34,False,76.0,69.5,67.0,10,6,8,7,4,5,4,8
관악구,봉천동,해태보라매타워,59㎡,6.55,6.45,6.55,6.1,02.25,-5.4,1.6,,4.0~4.0,3,1,1996,30,33,29,49,30.6,57.2,14.9,,,,4.58,2.06,False,58.0,56.5,59.0,6,4,3,7,4,5,8,8
관악구,신림동,관악산휴먼시아1단지,59㎡,5.9,6.0,5.9,5.9,01.24,-1.7,3.6,3.55,2.0~4.1,5,6,2008,18,31,58,52,47.2,57.2,23.3,2.35,0.58,1.83,4.13,1.83,False,56.5,52.5,52.0,6,4,6,3,4,6,10,8
관악구,봉천동,서울대입구역더하이브센트럴,59㎡,7.4,7.05,7.4,7.4,02.09,5.0,5.0,4.66,4.2~5.2,2,5,2024,2,33,29,49,30.6,57.2,3.9,2.74,0.52,2.38,5.18,2.38,False,65.5,64.5,65.0,8,4,3,7,4,10,6,8
관악구,봉천동,관악파크푸르지오,84㎡,10.03,9.8,10.03,10.7,03.18,9.2,8.3,6.15,5.7~6.3,8,6,2014,12,33,29,49,30.6,57.2,-2.4,3.88,,4.21,6.0,4.36,False,77.0,71.0,69.0,9,8,8,7,4,7,4,8
관악구,남현동,한일유앤아이2차,84㎡,7.6,7.6,7.6,7.6,02.27,0.0,0.0,,,2,0,2006,20,34,39,50,37.0,57.2,22.4,,,,5.32,2.45,False,50.5,49.5,53.0,4,4,3,5,4,6,10,8
관악구,신림동,건영1,59㎡,5.5,5.5,,5.5,01.19,0.0,0.7,3.05,3.0~3.2,2,4,1984,42,31,58,52,47.2,57.2,28.5,2.45,0.8,1.71,3.85,1.71,False,48.0,45.5,48.0,4,4,3,3,4,7,10,8
관악구,봉천동,은천2단지아파트,59㎡,6.3,6.7,6.3,6.3,02.06,-6.0,-6.0,,,2,0,2000,26,33,29,49,30.6,57.2,18.1,,,,4.41,1.97,False,47.0,48.5,56.0,2,4,3,7,4,5,10,8
관악구,봉천동,서울대입구아이원(1560-61),84㎡,10.6,11.78,10.6,10.6,02.07,-10.0,-10.0,,,2,0,2006,20,33,29,49,30.6,57.2,-8.2,,,,6.0,4.95,False,50.5,47.5,56.0,2,8,3,7,4,6,4,8
관악구,봉천동,e편한세상서울대입구2단지,84㎡,14.42,13.0,14.42,14.6,02.20,12.3,5.8,7.23,5.3~8.0,5,8,2019,7,33,29,49,30.6,57.2,-47.2,7.19,,7.67,6.0,8.9,False,76.0,70.5,69.0,8,10,6,7,4,9,4,8
관악구,봉천동,관악드림(동아),59㎡,10.82,10.4,10.82,11.2,03.07,7.7,10.7,4.79,3.9~5.4,5,10,2003,23,33,29,49,30.6,57.2,-40.6,6.03,1.21,5.18,6.0,5.18,False,77.0,69.5,66.0,10,8,6,7,4,5,4,8
관악구,봉천동,서울대입구아이원(1560-62),84㎡,11.0,10.75,11.0,10.0,02.26,-7.0,2.3,,,3,0,2006,20,33,29,49,30.6,57.2,-12.3,,,,6.0,5.36,False,62.5,57.5,60.0,6,8,3,7,4,6,4,8
관악구,봉천동,두산,59㎡,11.38,9.25,11.38,11.5,02.13,24.3,11.9,5.22,4.5~5.8,5,12,2000,26,33,29,49,30.6,57.2,-47.9,6.16,0.78,5.76,6.0,5.76,False,77.0,69.5,66.0,10,8,6,7,4,5,4,8
관악구,봉천동,브라운스톤관악,59㎡,8.45,8.1,8.45,8.45,02.02,4.3,4.3,,,2,0,2005,21,33,29,49,30.6,57.2,-9.8,,,,5.91,2.78,False,65.0,59.5,60.0,8,6,3,7,4,5,4,8
관악구,신림동,동부,59㎡,8.02,7.45,8.02,8.2,02.20,10.1,7.7,,4.6~4.6,3,1,1993,33,31,58,52,47.2,57.2,-4.2,,,,5.61,2.61,False,62.0,52.0,49.0,9,6,3,3,4,5,4,8
관악구,봉천동,서희스타힐스,59㎡,7.78,,7.78,8.15,02.28,,10.1,,5.0~5.0,2,1,2015,11,33,29,49,30.6,57.2,-1.1,,,,5.45,2.52,False,69.0,64.5,63.0,10,4,3,7,4,7,4,8
관악구,신림동,그대家,59㎡,5.43,,5.43,5.42,03.13,,-0.6,3.5,3.5~3.5,6,2,2003,23,31,58,52,47.2,57.2,29.5,1.93,0.3,1.69,3.8,1.69,False,44.0,41.5,47.0,2,4,6,3,4,5,10,8
관악구,봉천동,대우디오슈페리움2단지,84㎡,8.87,,8.87,8.88,03.02,,0.3,,6.3~6.3,2,1,2007,19,33,29,49,30.6,57.2,9.4,,,,6.0,3.15,False,55.5,54.5,59.0,4,6,3,7,4,6,8,8
관악구,봉천동,e편한세상서울대입구1단지,59㎡,13.64,,13.64,13.78,02.21,,2.1,6.6,6.3~6.9,2,2,2019,7,33,29,49,30.6,57.2,-77.2,7.04,,7.49,6.0,8.09,False,67.0,62.5,64.0,6,10,3,7,4,9,4,8
관악구,신림동,신림2차푸르지오,59㎡,6.56,,6.56,6.57,03.03,,0.3,,3.8~3.8,2,1,2007,19,31,58,52,47.2,57.2,14.8,,,,4.59,2.07,False,46.5,42.5,46.0,4,4,3,3,4,6,8,8
관악구,신림동,금호(1차),59㎡,4.37,,4.37,4.42,02.09,,2.3,,3.5~3.5,2,1,1997,29,31,58,52,47.2,57.2,43.2,,,,3.06,1.36,False,53.0,48.5,48.0,6,4,3,3,4,5,10,8
관악구,신림동,관악산휴먼시아2단지,84㎡,7.05,,7.05,6.8,03.14,,-3.5,4.4,4.0~5.1,9,11,2008,18,31,58,52,47.2,57.2,28.0,2.65,0.53,2.25,4.93,2.25,False,46.5,44.5,50.0,2,4,8,3,4,6,10,8
관악구,신림동,태흥,59㎡,4.12,,4.12,4.0,03.07,,-5.9,,,2,0,1995,31,31,58,52,47.2,57.2,46.5,,,,2.88,1.28,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
관악구,신림동,건영2,59㎡,4.12,,4.12,3.75,02.08,,-16.7,,2.8~2.8,2,1,1988,38,31,58,52,47.2,57.2,46.5,,,,2.88,1.28,False,42.0,40.5,46.0,2,4,3,3,4,7,10,8
관악구,신림동,힐스테이트뉴포레,59㎡,13.83,,13.83,14.0,03.09,,9.6,6.53,5.4~7.5,3,14,2022,4,31,58,52,47.2,57.2,-79.7,7.3,,7.76,6.0,8.29,False,70.5,61.0,56.0,9,10,3,3,4,10,4,8
서초구,반포동,엠브이아파트,84㎡,20.9,,20.9,20.0,02.21,,-8.3,,,2,0,1994,32,26,20,31,22.4,41.5,25.3,,,,6.0,15.59,False,54.0,61.5,62.0,2,10,3,9,6,5,10,4
서초구,서초동,서초노빌리에,84㎡,7.0,12.75,7.0,7.0,01.30,-45.1,-45.1,,,2,0,2006,20,30,16,35,21.6,41.5,75.0,,,,4.9,2.23,False,45.5,56.5,60.0,2,4,3,9,6,6,10,4
서초구,반포동,래미안퍼스티지,59㎡,42.97,,42.97,40.9,02.04,,-1.8,9.15,3.4~14.5,3,15,2009,17,26,20,31,22.4,41.5,-107.9,33.82,,35.24,6.0,38.39,False,51.5,56.5,60.0,2,10,3,9,6,6,4,4
서초구,반포동,반포자이,84㎡,51.0,48.6,51.0,51.0,03.09,4.9,-3.3,14.82,7.8~20.0,4,21,2009,17,26,20,31,22.4,41.5,-82.2,36.18,,37.86,6.0,46.68,False,54.5,59.5,63.0,2,10,6,9,6,6,4,4
서초구,서초동,래미안서초에스티지S,84㎡,35.97,35.2,35.97,36.15,03.02,2.7,1.8,13.53,11.5~15.0,4,10,2018,8,30,16,35,21.6,41.5,-28.5,22.44,,23.63,6.0,31.16,False,68.0,72.5,70.0,6,10,6,9,6,9,4,4
서초구,반포동,엠브이아파트,59㎡,19.0,19.0,,19.0,01.17,0.0,0.0,,,2,0,1994,32,26,20,31,22.4,41.5,8.1,,,,6.0,13.63,False,59.0,64.5,63.0,4,10,3,9,6,5,8,4
서초구,양재동,우성,84㎡,22.4,,22.4,22.3,02.12,,-0.9,7.56,7.3~7.9,2,4,1991,35,36,7,42,18.6,41.5,20.0,14.84,,15.58,6.0,17.14,False,54.0,61.5,61.0,2,10,3,9,4,7,10,4
서초구,방배동,방배그랑자이,84㎡,34.5,34.0,34.5,34.5,02.04,1.5,0.7,13.25,12.0~14.3,4,5,2021,5,33,24,44,27.6,41.5,-23.3,21.25,,22.39,6.0,29.64,False,60.0,64.0,63.0,4,10,6,8,4,10,4,4
서초구,서초동,우성아파트,59㎡,22.53,21.8,22.53,22.8,02.06,4.6,-3.9,7.65,7.3~8.0,4,3,1998,28,30,16,35,21.6,41.5,-9.0,14.88,,15.62,6.0,17.27,False,54.0,58.5,62.0,2,10,6,9,6,5,4,4
서초구,방배동,삼호한숲,84㎡,17.55,,17.55,17.0,02.24,,-6.1,,,2,0,1998,28,33,24,44,27.6,41.5,37.3,,,,6.0,12.13,False,51.5,57.0,56.0,2,10,3,8,4,5,10,4
서초구,우면동,호반써밋서초파크,59㎡,17.23,,17.23,17.1,02.23,,-1.4,,7.5~7.5,2,1,2013,13,46,17,52,28.6,41.5,16.6,,,,6.0,11.8,False,52.5,59.0,58.0,2,10,3,8,4,7,10,4
서초구,우면동,한라,59㎡,15.77,15.7,15.77,15.95,02.06,1.6,0.5,4.6,3.6~5.4,3,11,1994,32,46,17,52,28.6,41.5,23.7,11.17,1.4,10.29,6.0,10.29,False,57.5,62.0,58.0,4,10,3,8,4,5,10,4
서초구,반포동,래미안퍼스티지,84㎡,56.5,47.0,56.5,55.0,03.07,17.0,7.2,14.14,4.5~18.2,4,9,2009,17,26,20,31,22.4,41.5,-101.9,42.36,,44.22,6.0,52.36,False,75.5,77.0,70.0,9,10,6,9,6,6,4,4
서초구,내곡동,서초더샵포레,84㎡,18.85,18.45,18.85,18.85,02.11,2.2,2.2,8.77,5.6~10.4,2,7,2014,12,48,15,54,28.2,41.5,32.6,10.08,,10.7,6.0,13.47,False,64.5,69.0,62.0,6,10,3,8,4,7,10,4
서초구,잠원동,동아,84㎡,34.0,36.5,34.0,34.0,02.12,-6.8,-6.8,11.16,9.8~12.3,2,6,2002,24,32,26,33,28.4,41.5,-21.5,22.84,,23.96,6.0,29.12,False,49.5,53.0,56.0,2,10,3,8,6,5,4,4
서초구,방배동,서초훼미리하우스,59㎡,12.0,12.35,12.0,12.0,03.06,-2.8,-2.8,7.18,6.9~7.5,2,2,2017,9,33,24,44,27.6,41.5,41.9,4.82,,5.22,6.0,6.4,False,53.5,61.0,60.0,2,10,3,8,4,9,10,4
서초구,서초동,신원아침도시(1434),84㎡,14.3,14.3,,14.3,01.16,0.0,-2.1,,,2,0,2004,22,30,16,35,21.6,41.5,48.9,,,,6.0,8.77,False,54.0,61.5,62.0,2,10,3,9,6,5,10,4
서초구,방배동,방배1차현대홈타운,59㎡,22.15,,22.15,21.5,02.24,,-5.7,7.42,6.8~8.5,2,9,1999,27,33,24,44,27.6,41.5,-7.2,14.73,,15.46,6.0,16.88,False,48.5,51.0,53.0,2,10,3,8,4,5,4,4
서초구,우면동,호반써밋서초파크,84㎡,18.68,,18.68,19.0,02.28,,3.5,7.89,7.7~8.0,2,3,2013,13,46,17,52,28.6,41.5,33.3,10.79,,11.41,6.0,13.3,False,64.5,69.0,62.0,6,10,3,8,4,7,10,4
서초구,방배동,롯데캐슬아르떼,84㎡,31.5,,31.5,31.0,02.10,,-3.1,12.37,11.8~13.0,2,4,2013,13,33,24,44,27.6,41.5,-12.6,19.13,,20.17,6.0,26.54,False,49.5,53.0,55.0,2,10,3,8,4,7,4,4
서초구,방배동,삼성래미안1,59㎡,16.82,,16.82,17.25,02.26,,5.2,,7.8~7.8,2,1,2003,23,33,24,44,27.6,41.5,18.6,,,,6.0,11.38,False,69.5,72.0,62.0,8,10,3,8,4,5,10,4
서초구,서초동,서초이오빌,59㎡,5.83,,5.83,4.9,02.24,,-27.4,,5.3~5.3,2,1,2003,23,30,16,35,21.6,41.5,71.8,,,,4.08,1.81,False,45.0,55.5,59.0,2,4,3,9,6,5,10,4
서초구,서초동,래미안 리더스원,59㎡,32.45,,32.45,32.4,02.07,,-0.3,13.05,12.6~13.5,2,2,2020,6,30,16,35,21.6,41.5,-57.0,19.4,,20.47,6.0,27.52,False,53.0,59.5,63.0,2,10,3,9,6,9,4,4
강남구,역삼동,대우디오빌,59㎡,6.3,8.05,6.3,6.3,02.27,-21.7,-21.7,,,2,0,2002,24,37,18,42,25.6,37.7,68.8,,,,4.41,1.97,False,42.5,51.0,53.0,2,4,3,8,4,5,10,4
강남구,청담동,청담대림이-편한세상,84㎡,26.5,27.2,26.5,26.5,01.24,-2.6,-2.6,9.0,9.0~9.0,2,2,2002,24,39,29,48,33.0,37.7,-0.0,17.5,,18.37,6.0,21.37,False,48.0,50.5,51.0,2,10,3,7,4,5,6,4
강남구,자곡동,강남자곡 힐스테이트,59㎡,14.62,9.97,14.62,15.7,02.28,57.5,9.8,5.2,2.4~6.5,9,4,2015,11,56,38,61,45.2,37.7,27.7,9.42,0.8,9.1,6.0,9.1,False,71.0,69.0,55.0,9,10,8,3,4,7,10,4
강남구,개포동,래미안블레스티지,59㎡,31.25,29.0,31.25,30.5,02.11,5.2,7.8,10.08,4.0~12.0,3,12,2019,7,51,34,57,40.8,37.7,-54.6,21.17,,22.2,6.0,26.28,False,67.0,65.0,55.0,9,10,3,5,4,9,4,4
강남구,삼성동,풍림(1차),59㎡,20.5,21.5,20.5,20.5,01.31,-4.7,-4.7,6.03,5.6~6.8,2,3,1998,28,35,28,50,30.8,37.7,-1.4,14.47,,15.15,6.0,15.18,False,47.0,48.5,50.0,2,10,3,7,4,5,4,4
강남구,수서동,동익,84㎡,25.0,24.35,25.0,25.0,01.31,2.7,2.7,7.87,6.9~9.1,2,7,1993,33,48,30,53,37.2,37.7,5.6,17.13,,17.95,6.0,19.82,False,58.0,57.5,50.0,6,10,3,5,4,5,8,4
강남구,자곡동,강남자곡 힐스테이트,84㎡,17.05,,17.05,17.5,03.04,,-3.0,7.27,6.3~8.5,3,3,2015,11,56,38,61,45.2,37.7,35.6,9.78,,10.34,6.0,11.61,False,45.0,46.5,43.0,2,10,3,3,4,7,10,4
강남구,자곡동,강남자곡아이파크,84㎡,23.2,,23.2,23.2,02.21,,0.0,,8.4~8.4,2,1,2014,12,56,38,61,45.2,37.7,12.4,,,,6.0,17.97,False,50.0,49.5,44.0,4,10,3,3,4,7,8,4
강남구,개포동,개포래미안포레스트,84㎡,36.0,36.0,,36.0,01.19,0.0,5.9,12.45,10.0~13.7,2,7,2020,6,51,34,57,40.8,37.7,-35.9,23.55,,24.74,6.0,31.19,False,64.0,62.5,54.0,8,10,3,5,4,9,4,4
강남구,삼성동,서광아파트,59㎡,25.5,25.0,25.5,25.5,02.07,2.0,2.0,8.47,8.4~8.5,2,3,1998,28,35,28,50,30.8,37.7,-26.2,17.03,,17.87,6.0,20.34,False,59.0,58.5,54.0,6,10,3,7,4,5,4,4
강남구,삼성동,한일,84㎡,23.5,23.0,23.5,23.5,02.07,2.2,2.2,,8.2~8.2,2,1,2001,25,35,28,50,30.8,37.7,11.3,,,,6.0,18.28,False,61.0,62.5,56.0,6,10,3,7,4,5,8,4
강남구,일원동,푸른마을아파트101동~111동,59㎡,23.38,23.0,23.38,23.75,02.10,3.3,1.6,6.36,5.2~7.0,3,7,1994,32,43,25,48,32.2,37.7,-15.7,17.02,,17.79,6.0,18.15,False,59.0,58.5,54.0,6,10,3,7,4,5,4,4
강남구,삼성동,삼성동힐스테이트 1단지,84㎡,35.15,,35.15,35.5,02.06,,2.0,11.95,9.9~13.0,2,10,2008,18,35,28,50,30.8,37.7,-32.7,23.2,,24.36,6.0,30.31,False,59.5,59.5,55.0,6,10,3,7,4,6,4,4
강남구,대치동,래미안대치팰리스,84㎡,41.7,,41.7,41.9,03.16,,1.0,17.92,16.8~18.5,2,6,2015,11,41,23,46,30.2,37.7,-57.4,23.78,,25.16,6.0,37.08,False,60.0,60.5,56.0,6,10,3,7,4,7,4,4
송파구,문정동,건영1,84㎡,17.65,17.2,17.65,17.8,02.21,3.5,2.6,5.76,4.7~7.0,10,14,1996,30,52,37,57,43.0,38.9,13.3,11.89,0.24,12.23,6.0,12.23,False,63.0,62.5,55.0,6,10,8,5,4,5,8,4
송파구,문정동,파크하비오,84㎡,19.66,18.35,19.66,19.5,03.12,6.3,5.3,9.34,7.0~15.0,10,24,2016,10,52,37,57,43.0,38.9,3.4,10.32,,10.97,6.0,14.31,False,70.0,69.5,60.0,8,10,8,5,4,9,6,4
송파구,가락동,래미안파크팰리스,84㎡,23.45,23.25,23.45,23.45,01.23,0.9,-0.6,9.26,7.7~10.0,3,6,2007,19,48,30,53,37.2,38.9,-15.2,14.19,,14.96,6.0,18.22,False,44.5,44.5,45.0,2,10,3,5,4,6,4,4
송파구,풍납동,신성노바빌아파트,84㎡,12.98,,12.98,11.0,03.10,,-15.7,5.67,4.7~7.0,3,3,2000,26,57,54,52,55.2,38.9,36.2,7.31,0.33,7.41,6.0,7.41,False,44.0,44.5,41.0,2,10,3,3,4,5,10,4
송파구,장지동,송파더센트레,59㎡,17.42,,17.42,17.65,02.26,,7.0,6.55,5.7~7.3,3,11,2013,13,56,39,61,45.8,38.9,-16.0,10.87,,11.44,6.0,11.99,False,63.0,58.0,47.0,9,10,3,3,4,7,4,4
송파구,신천동,파크리오,59㎡,24.77,28.0,24.77,21.85,02.27,-22.0,-5.1,8.97,8.1~10.0,5,29,2008,18,47,31,43,37.4,38.9,-65.0,15.8,,16.62,6.0,19.59,False,47.5,47.5,48.0,2,10,6,5,4,6,4,4
송파구,신천동,파크리오,84㎡,30.39,30.5,30.39,30.6,02.26,0.3,0.8,10.67,5.0~12.0,15,73,2008,18,47,31,43,37.4,38.9,-49.4,19.72,,20.72,6.0,25.39,False,57.5,56.5,54.0,4,10,10,5,4,6,4,4
송파구,잠실동,우성아파트,84㎡,28.98,,28.98,27.8,03.16,,-7.8,5.38,4.4~6.4,2,8,1981,45,42,26,46,32.4,38.9,-42.4,23.6,0.62,23.94,6.0,23.94,False,48.0,50.5,52.0,2,10,3,7,4,7,4,4
송파구,풍납동,동아한가람1,84㎡,14.61,14.2,14.61,12.35,03.02,-13.0,8.1,6.42,5.7~7.5,7,6,1995,31,57,54,52,55.2,38.9,28.2,8.19,,8.67,6.0,9.09,False,68.0,65.0,51.0,9,10,6,3,4,5,10,4
송파구,방이동,방이금호어울림,84㎡,10.45,,10.45,9.0,02.21,,-24.4,6.98,7.0~7.0,2,2,2001,25,45,38,60,40.8,38.9,48.6,3.47,,3.81,6.0,4.79,False,44.0,47.5,46.0,2,8,3,5,4,5,10,4
송파구,가락동,가락(1차)쌍용아파트,59㎡,18.92,18.3,18.92,18.3,03.07,0.0,2.3,5.85,4.7~7.2,8,23,1997,29,48,30,53,37.2,38.9,-26.0,13.07,0.15,13.54,6.0,13.54,False,61.0,58.5,53.0,6,10,8,5,4,5,4,4
송파구,방이동,올림픽선수기자촌1단지,84㎡,29.5,30.5,29.5,29.5,01.30,-3.3,-3.3,7.04,4.7~8.8,2,23,1988,38,45,38,60,40.8,38.9,-45.0,22.46,,23.43,6.0,24.47,False,45.0,45.5,46.0,2,10,3,5,4,7,4,4
송파구,송파동,송파파밀리에더퍼스트,59㎡,14.25,13.1,14.25,15.0,02.03,14.5,8.8,5.94,5.6~6.3,3,5,2023,3,43,36,58,38.8,38.9,5.1,8.31,0.06,8.72,6.0,8.72,False,69.5,70.0,58.0,9,10,3,5,4,10,8,4
송파구,송파동,호수임광,59㎡,10.48,10.7,10.48,11.0,02.28,2.8,-0.7,4.93,4.8~5.0,4,6,1995,31,43,36,58,38.8,38.9,30.2,5.55,1.07,4.83,6.0,4.83,False,47.0,50.5,49.0,2,8,6,5,4,5,10,4
송파구,오금동,송파두산위브,59㎡,13.1,,13.1,13.6,02.25,,2.4,6.56,6.2~7.0,4,5,2019,7,56,38,61,45.2,38.9,12.7,6.54,,6.97,6.0,7.53,False,60.0,59.5,51.0,6,10,6,3,4,9,8,4
송파구,방이동,올림픽선수기자촌3단지,84㎡,30.0,30.0,,30.0,01.22,0.0,-4.5,7.96,6.3~9.2,2,14,1988,38,45,38,60,40.8,38.9,-47.4,22.04,,23.03,6.0,24.99,False,45.0,45.5,46.0,2,10,3,5,4,7,4,4
송파구,장지동,송파파인타운8단지,59㎡,15.89,,15.89,17.0,02.14,,23.7,6.47,5.1~7.4,3,5,2008,18,56,39,61,45.8,38.9,-5.9,9.42,,9.94,6.0,10.41,False,65.5,59.5,47.0,10,10,3,3,4,6,4,4
송파구,장지동,송파파인타운3단지,84㎡,18.65,18.5,18.65,18.3,02.20,-1.1,0.8,6.89,5.5~8.2,3,13,2008,18,56,39,61,45.8,38.9,8.3,11.76,,12.38,6.0,13.27,False,49.5,48.5,43.0,4,10,3,3,4,6,8,4
송파구,잠실동,트리지움,84㎡,32.5,32.7,32.5,32.1,02.23,-1.8,2.1,11.8,9.4~12.8,11,21,2007,19,42,26,46,32.4,38.9,-59.7,20.7,,21.77,6.0,27.57,False,64.5,64.5,60.0,6,10,8,7,4,6,4,4
송파구,잠실동,잠실엘스,84㎡,34.83,34.9,34.83,34.0,03.05,-2.6,2.9,11.92,9.5~13.9,12,54,2008,18,42,26,46,32.4,38.9,-71.2,22.91,,24.06,6.0,29.98,False,64.5,64.5,60.0,6,10,8,7,4,6,4,4
송파구,풍납동,현대1,84㎡,17.95,16.7,17.95,17.95,02.13,7.5,-2.1,6.62,6.0~7.3,4,10,1995,31,57,54,52,55.2,38.9,11.8,11.33,,11.92,6.0,12.54,False,46.0,45.5,43.0,2,10,6,3,4,5,8,4
송파구,장지동,위례24단지(꿈에그린),84㎡,20.25,21.5,20.25,21.0,02.27,-2.3,-5.8,8.02,6.6~9.5,3,7,2013,13,56,39,61,45.8,38.9,0.5,12.23,,12.9,6.0,14.92,False,43.0,42.5,41.0,2,10,3,3,4,7,6,4
송파구,가락동,가락금호아파트,84㎡,20.75,,20.75,21.5,02.24,,2.4,6.9,5.8~7.7,4,8,1997,29,48,30,53,37.2,38.9,-2.0,13.85,,14.53,6.0,15.43,False,59.0,56.5,51.0,6,10,6,5,4,5,4,4
송파구,잠실동,잠실엘스,59㎡,28.88,29.0,28.88,28.0,03.13,-3.4,-3.7,10.04,8.9~11.0,4,20,2008,18,42,26,46,32.4,38.9,-92.4,18.84,,19.79,6.0,23.83,False,50.5,52.5,54.0,2,10,6,7,4,6,4,4
송파구,가락동,대림,59㎡,13.1,13.1,13.1,13.1,01.29,0.0,0.8,,,3,0,1988,38,48,30,53,37.2,38.9,12.7,,,,6.0,7.53,False,53.0,54.5,50.0,4,10,3,5,4,7,8,4
송파구,송파동,현대,59㎡,14.78,,14.78,15.55,03.02,,11.1,,6.5~6.5,2,1,1997,29,43,36,58,38.8,38.9,1.5,,,,6.0,9.27,False,69.0,65.5,53.0,10,10,3,5,4,5,6,4
송파구,잠실동,레이크팰리스,84㎡,32.5,33.0,32.5,32.5,03.11,-1.5,-1.5,11.74,10.3~13.3,3,11,2006,20,42,26,46,32.4,38.9,-59.7,20.76,,21.83,6.0,27.57,False,47.5,49.5,51.0,2,10,3,7,4,6,4,4
송파구,잠실동,리센츠,84㎡,34.68,35.0,34.68,34.4,03.03,-1.7,1.4,12.52,9.4~14.7,9,61,2008,18,42,26,46,32.4,38.9,-70.4,22.16,,23.3,6.0,29.82,False,64.5,64.5,60.0,6,10,8,7,4,6,4,4
송파구,풍납동,쌍용,84㎡,14.4,14.4,,14.4,01.07,0.0,20.0,6.9,5.5~8.0,2,3,1994,32,57,54,52,55.2,38.9,29.2,7.5,,7.98,6.0,8.88,False,68.0,64.5,49.0,10,10,3,3,4,5,10,4
송파구,가락동,헬리오시티,84㎡,29.28,30.3,29.28,30.0,02.27,-1.0,-1.3,11.44,8.1~13.0,11,76,2018,8,48,30,53,37.2,38.9,-43.9,17.84,,18.81,6.0,24.25,False,51.0,52.5,53.0,2,10,8,5,4,9,4,4
송파구,가락동,가락금호아파트,59㎡,18.23,17.6,18.23,19.15,02.26,8.8,5.2,5.91,4.9~6.8,6,9,1997,29,48,30,53,37.2,38.9,-21.4,12.32,0.09,12.83,6.0,12.83,False,65.0,61.5,53.0,8,10,6,5,4,5,4,4
송파구,오금동,상아2차아파트,59㎡,13.2,13.2,,13.2,01.15,0.0,-2.8,4.12,3.5~4.6,3,5,1988,38,56,38,61,45.2,38.9,12.1,9.08,1.88,7.64,6.0,7.64,False,44.0,44.5,42.0,2,10,3,3,4,7,8,4
송파구,오금동,상아2차아파트,84㎡,16.5,16.5,,16.5,01.16,0.0,-2.9,5.52,5.0~6.3,2,7,1988,38,56,38,61,45.2,38.9,18.9,10.98,0.48,11.04,6.0,11.04,False,45.0,46.5,43.0,2,10,3,3,4,7,10,4
